,Weight
0,5.509093619815384e-06
1,5.509093619815384e-06
2,5.509093619815384e-06
3,5.509093619815384e-06
4,5.509093619815384e-06
5,5.509093619815384e-06
6,5.509093619815384e-06
7,5.509093619815384e-06
8,5.509093619815384e-06
9,5.509093619815384e-06
10,5.509093619815384e-06
11,5.509093619815384e-06
12,5.509093619815384e-06
13,5.509093619815384e-06
14,5.509093619815384e-06
15,5.509093619815384e-06
16,5.509093619815384e-06
17,5.509093619815384e-06
18,5.509093619815384e-06
19,5.509093619815384e-06
20,5.509093619815384e-06
21,5.509093619815384e-06
22,5.509093619815384e-06
23,5.509093619815384e-06
24,5.509093619815384e-06
25,5.509093619815384e-06
26,5.509093619815384e-06
27,5.509093619815384e-06
28,5.509093619815384e-06
29,5.509093619815384e-06
30,5.509093619815384e-06
31,5.509093619815384e-06
32,5.509093619815384e-06
33,5.509093619815384e-06
34,5.509093619815384e-06
35,5.509093619815384e-06
36,5.509093619815384e-06
37,5.509093619815384e-06
38,5.509093619815384e-06
39,5.509093619815384e-06
40,5.509093619815384e-06
41,5.509093619815384e-06
42,5.509093619815384e-06
43,5.509093619815384e-06
44,5.509093619815384e-06
45,5.509093619815384e-06
46,5.509093619815384e-06
47,5.509093619815384e-06
48,5.509093619815384e-06
49,5.509093619815384e-06
50,5.509093619815384e-06
51,5.509093619815384e-06
52,5.509093619815384e-06
53,5.509093619815384e-06
54,5.509093619815384e-06
55,5.509093619815384e-06
56,5.509093619815384e-06
57,5.509093619815384e-06
58,5.509093619815384e-06
59,5.509093619815384e-06
60,5.509093619815384e-06
61,5.509093619815384e-06
62,5.509093619815384e-06
63,5.509093619815384e-06
64,5.509093619815384e-06
65,5.509093619815384e-06
66,5.509093619815384e-06
67,5.509093619815384e-06
68,5.509093619815384e-06
69,5.509093619815384e-06
70,5.509093619815384e-06
71,5.509093619815384e-06
72,5.509093619815384e-06
73,5.509093619815384e-06
74,5.509093619815384e-06
75,5.509093619815384e-06
76,5.509093619815384e-06
77,5.509093619815384e-06
78,5.509093619815384e-06
79,5.509093619815384e-06
80,5.509093619815384e-06
81,5.509093619815384e-06
82,5.509093619815384e-06
83,5.509093619815384e-06
84,5.509093619815384e-06
85,5.509093619815384e-06
86,5.509093619815384e-06
87,5.509093619815384e-06
88,5.509093619815384e-06
89,5.509093619815384e-06
90,5.509093619815384e-06
91,5.509093619815384e-06
92,5.509093619815384e-06
93,5.509093619815384e-06
94,5.509093619815384e-06
95,5.509093619815384e-06
96,5.509093619815384e-06
97,5.509093619815384e-06
98,2.2036374479261535e-05
99,2.2036374479261535e-05
100,2.2036374479261535e-05
101,2.2036374479261535e-05
102,2.2036374479261535e-05
103,2.2036374479261535e-05
104,2.2036374479261535e-05
105,2.2036374479261535e-05
106,2.2036374479261535e-05
107,2.2036374479261535e-05
108,2.2036374479261535e-05
109,2.2036374479261535e-05
110,2.2036374479261535e-05
111,2.2036374479261535e-05
112,2.2036374479261535e-05
113,2.2036374479261535e-05
114,2.2036374479261535e-05
115,2.2036374479261535e-05
116,2.2036374479261535e-05
117,2.2036374479261535e-05
118,2.2036374479261535e-05
119,2.2036374479261535e-05
120,2.2036374479261535e-05
121,2.2036374479261535e-05
122,2.2036374479261535e-05
123,2.2036374479261535e-05
124,2.2036374479261535e-05
125,2.2036374479261535e-05
126,2.2036374479261535e-05
127,2.2036374479261535e-05
128,2.2036374479261535e-05
129,2.2036374479261535e-05
130,2.2036374479261535e-05
131,2.2036374479261535e-05
132,2.2036374479261535e-05
133,2.2036374479261535e-05
134,2.2036374479261535e-05
135,2.2036374479261535e-05
136,2.2036374479261535e-05
137,2.2036374479261535e-05
138,2.2036374479261535e-05
139,2.2036374479261535e-05
140,2.2036374479261535e-05
141,2.2036374479261535e-05
142,2.2036374479261535e-05
143,2.2036374479261535e-05
144,2.2036374479261535e-05
145,2.2036374479261535e-05
146,2.2036374479261535e-05
147,2.2036374479261535e-05
148,2.2036374479261535e-05
149,2.2036374479261535e-05
150,2.2036374479261535e-05
151,2.2036374479261535e-05
152,2.2036374479261535e-05
153,2.2036374479261535e-05
154,2.2036374479261535e-05
155,2.2036374479261535e-05
156,2.2036374479261535e-05
157,2.2036374479261535e-05
158,2.2036374479261535e-05
159,2.2036374479261535e-05
160,2.2036374479261535e-05
161,2.2036374479261535e-05
162,2.2036374479261535e-05
163,2.2036374479261535e-05
164,2.2036374479261535e-05
165,2.2036374479261535e-05
166,2.2036374479261535e-05
167,2.2036374479261535e-05
168,2.2036374479261535e-05
169,2.2036374479261535e-05
170,2.2036374479261535e-05
171,2.2036374479261535e-05
172,2.2036374479261535e-05
173,2.2036374479261535e-05
174,2.2036374479261535e-05
175,2.2036374479261535e-05
176,2.2036374479261535e-05
177,2.2036374479261535e-05
178,2.2036374479261535e-05
179,2.2036374479261535e-05
180,2.2036374479261535e-05
